,mol_id,smiles,pIC50
2222,CHEMBL1630117,ONC(=O)c1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,8.41
2224,CHEMBL386456,COc1cc2CNc3c(Sc4cccc(Br)c4)ncnc3Sc2cc1OC,5.8
2225,CHEMBL385292,COc1cc2CNc3c(Oc4cccc(Cl)c4F)ncnc3Sc2cc1OC,4.71
2226,CHEMBL213173,COc1cc2CNc3c(Oc4cccc(Cl)c4F)ncnc3Oc2cc1OC,5.34
2227,CHEMBL377730,COc1cc2CNc3c(Nc4ccc5ncsc5c4)ncnc3Oc2cc1OC,5.25
2228,CHEMBL384067,COc1cc2CN(C)c3c(Oc4cccc(Br)c4)ncnc3Oc2cc1OC,5.21
2230,CHEMBL1907763,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,6.82
2232,CHEMBL231885,CC(=O)N1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,6.15
2233,CHEMBL231663,COC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,6.0
2234,CHEMBL433205,Nc1ccc2c(Nc3cccc(c3)C(F)(F)F)ncnc2c1,8.48
2235,CHEMBL234580,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCNCC(=O)C6)c45)ccc23)c1,6.11
2236,CHEMBL233324,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCNC(=O)CC6)c45)ccc23)c1,6.62
2237,CHEMBL234577,CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,6.89
2238,CHEMBL539102,Cl.COc1ccc2ncnc(Nc3ccccc3)c2c1,6.92
2239,CHEMBL329161,[O-][N+](=O)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.04
2240,CHEMBL269620,CS(=O)(=O)CCNc1nc(cs1)c2ccc3ncnc(Nc4ccc(OCc5cccc(c5)C(F)(F)F)cc4)c3c2,4.75
2241,CHEMBL447230,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,6.82
2242,CHEMBL355982,Brc1cccc(Nc2ncnc3sccc23)c1,7.46
2243,CHEMBL40734,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,9.41
2244,CHEMBL301483,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1c3c(Cl)cccc3Cl,5.9
2245,CHEMBL370808,COc1ccc(cc1c2[nH]nc3nc(Nc4ccc(F)cc4F)ncc23)C#CC(C)(C)N,5.28
2246,CHEMBL1641996,Brc1cccc(Nc2ncc(C#N)c3ccc(NC(=O)c4occc4)cc23)c1,4.25
2247,CHEMBL321193,CN1C(=O)C(=Cc2cnc(Nc3cccc(O)c3)nc12)c4c(Cl)cccc4Cl,6.82
2248,CHEMBL3742349,CCOC(=O)c1nn(cc1C(=O)c2c(C)[nH]c(c3ccccc3)c2c4ccccc4)c5ccc(C)cc5,5.1
2249,CHEMBL53426,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,9.6
2250,CHEMBL362233,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(OCc5ccccc5)cc4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,6.24
2251,CHEMBL360754,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@H]4CCc5ccccc45)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,6.4
2252,CHEMBL179451,ClCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.58
2253,CHEMBL362232,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4OC)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,7.51
2254,CHEMBL434827,CCN(CC)CCCNC(=O)\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.68
2255,CHEMBL448154,CCN1C(=O)C(=Cc2cnc(Nc3ccncc3)nc12)c4c(Cl)cccc4Cl,6.31
2256,CHEMBL7866,COC(=O)CN1C=C(C(=O)c2c(O)cc(OC)cc12)c3cccc(Cl)c3,4.9
2257,CHEMBL1242845,Cc1nn(nc1Cn2nc(c3ccc(F)c(O)c3)c4c(N)ncnc24)c5ccccc5,4.0
2259,CHEMBL1242475,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5[nH]ncc5c4,6.24
2260,CHEMBL1242287,Nc1ncnc2c1c(nn2C3CCC3)c4ccc(Br)c(O)c4,6.49
2261,CHEMBL1241301,COc1ccc(cc1O)c2nn(C)c3ncnc(N)c23,4.0
2262,CHEMBL1242749,Nc1ncnc2c1c(nn2[C@@H]3CCOC3)c4ccc(F)c(O)c4,5.58
2263,CHEMBL75177,Clc1cccc(Nc2ncnc3[nH]c4CCCCc4c23)c1,7.54
2264,CHEMBL306029,Cc1[nH]c2ncnc(Nc3cccc(c3)C(F)(F)F)c2c1C,5.72
2265,CHEMBL177688,OCCCNc1cncc(c1)c2cncc(Nc3cccc(Cl)c3)n2,5.87
2267,CHEMBL84143,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c4ccccc14,5.51
2268,CHEMBL113900,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,6.6
2269,CHEMBL2018751,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,5.21
2270,CHEMBL186080,Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnn2c1,6.82
2271,CHEMBL354310,COc1cccc(c1)c2cn(C3CC(C3)C(=O)NCCO)c4ncnc(N)c24,6.48
2272,CHEMBL83429,OC(=O)CC1C(=Nc2ccccc12)S,4.83
2273,CHEMBL420624,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,10.0
2274,CHEMBL43417,Ic1cc(\C=C(/C#N)\c2ccccn2)ccc1Oc3ccccc3,4.34
2275,CHEMBL362824,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)\C=C\CN5CCC(O)(O)CC5,6.55
2276,CHEMBL3085375,COc1cc2ncnc(C#C[C@@](C)(Cc3ccccc3)N4CCC(CC4)C(=O)O)c2cc1OC,7.48
2277,CHEMBL57323,Cc1cccc(C)c1c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C,6.21
2278,CHEMBL2032376,COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCN(C)CC5,8.94
2279,CHEMBL2032378,COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCCCC5,7.53
2280,CHEMBL2032380,COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCCN(C)CC5,8.83
2281,CHEMBL2029426,CN1Cc2cnc(Nc3ccccc3)nc2N(C1=O)c4cccc(NC(=O)C=C)c4,8.16
2282,CHEMBL2029427,CNc1ncc2CN(C)C(=O)N(c3cccc(NC(=O)C=C)c3)c2n1,6.03
2283,CHEMBL2029429,COc1cc(Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)ccc1N5CCN(C)CC5,9.39
2284,CHEMBL2029434,COc1cc(ccc1Nc2ncc3CN(C(C)C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCN(C)CC5,9.42
2285,CHEMBL2029437,COc1cc(ccc1Nc2ncc3CN(C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)c5ccc6ccccc6c5)N7CCN(C)CC7,9.1
2286,CHEMBL527026,CCN1CCC(CC1)n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2,4.96
2287,CHEMBL401054,COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c4ccccc4)c2cc1OCCN5CCOCC5,6.39
2288,CHEMBL123189,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.1
2289,CHEMBL202411,OCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,8.85
2290,CHEMBL332333,N(c1ccccc1)c2nc[nH]c3nnc(Nc4ccccc4)c23,7.24
2292,CHEMBL69966,Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4cccc(c4)C#C)c23)C(=O)NCCN5CCOCC5,7.4
2294,CHEMBL51228,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,8.64
2295,CHEMBL8223,CCN(CC)c1ccc(Nc2cc3C(=O)NC(=O)c3cc2Nc4ccc(cc4)N(CC)CC)cc1,4.3
2296,CHEMBL512391,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,7.39
2297,CHEMBL250315,COc1cc2ncnc(C#Cc3ccccc3)c2cc1OC,5.25
2298,CHEMBL305246,CN1CCN(CC1)C(=O)c2cc(C)c(\C=C\3/C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c34)[nH]2,7.0
2299,CHEMBL69966,Cc1cc([nH]c1\C=C\2/C(=O)Nc3ncnc(Nc4cccc(c4)C#C)c23)C(=O)NCCN5CCOCC5,7.75
2300,CHEMBL136102,CN(C)CCCNC(=O)\C=C\C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.84
2302,CHEMBL2031305,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN4CCOCC4,9.54
2303,CHEMBL336113,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1,6.0
2304,CHEMBL210659,ClCCN(N=O)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.17
2305,CHEMBL209343,CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,8.4
2306,CHEMBL331307,Nc1cc2ncnc(NCc3ccccc3Br)c2cn1,5.78
2307,CHEMBL437885,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCCC4,6.52
2308,CHEMBL593911,COc1cc2ncnc(Nc3ccc(c(OC)c3)c4nc5ccccc5s4)c2cc1OCCCN6CCN(C)CC6,7.82
2309,CHEMBL129825,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.13
2310,CHEMBL394462,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc5ccccn5)c3)c12,6.7
2311,CHEMBL247100,Cc1ccn2ncnc(Nc3ccc4[nH]ncc4c3)c12,6.68
2312,CHEMBL379047,CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.81
2313,CHEMBL178096,COc1cc2ncc(C#N)c(Nc3ccc(NCNc4ccccc4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,6.68
2314,CHEMBL339416,[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,9.13
2315,CHEMBL309276,OC(=O)CCC1C(=Nc2ccccc12)S,5.79
2316,CHEMBL338215,CN(C)CCCCNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,8.27
2317,CHEMBL428046,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CNCCO6)c45)ccc23)c1,7.08
2318,CHEMBL246489,COCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c12,6.31
2319,CHEMBL206029,CS(=O)(=O)CCNC(=O)NCc1cccc(n1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3,7.82
2320,CHEMBL31588,CN(C)CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)C=C,8.41
2321,CHEMBL360662,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@H](C)c4ccccc4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,7.0
2323,CHEMBL356850,Brc1cccc(Nc2ncnc3c4ccccc4sc23)c1,6.77
2324,CHEMBL2437486,CN(C)C\C=C\C(=O)Nc1cccc(c1)N2C(=O)C=Nc3cnc(Nc4ccccc4)nc23,6.94
2325,CHEMBL2437483,COc1ccc(Nc2ncc3N=CC(=O)N(c4ccc(NC(=O)\C=C\CN(C)C)cc4)c3n2)cc1,7.23
2326,CHEMBL2437482,COc1ccc(Nc2ncc3N=CC(=O)N(c4ccc(OC(=O)C=C)cc4)c3n2)cc1,7.22
2327,CHEMBL53310,CNc1ncc2ncnc(Nc3ccccc3)c2n1,7.89
2328,CHEMBL293913,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4ccc(O)cc4n2C)c(C(=O)Nc5ccccc5)c6ccc(O)cc16,4.36
2329,CHEMBL7914,Cc1ccc(Nc2cc3C(=O)NC(=O)c3cc2Nc4ccc(C)cc4)cc1,5.35
2331,CHEMBL431001,Cc1[nH]c2ncnc(Nc3cccc(c3)C(=O)O)c2c1C,4.79
2332,CHEMBL2408823,COc1cc(ccc1Nc2ncc(Cl)c(Oc3ccc(CCCOc4no[n+]([O-])c4S(=O)(=O)c5ccccc5)cc3)n2)N6CCN(C)CC6,5.64
2333,CHEMBL39320,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,9.43
2334,CHEMBL39320,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.89
2335,CHEMBL2047253,Nc1nc2Cc3ccccc3c2c(Nc4ccc(Cl)cc4F)n1,4.93
2339,CHEMBL73301,COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,5.92
2341,CHEMBL376089,COc1cc2CNc3c(NCc4ccc(F)c(Cl)c4)ncnc3Nc2cc1OC,5.8
2342,CHEMBL215191,COc1cc2CNc3c(NCc4ccccc4)ncnc3Nc2cc1OC,6.05
2343,CHEMBL2425736,Brc1cccc(Nc2ncnc3ccc(NCCCN4CCCCC4)cc23)c1,7.85
2344,CHEMBL2425735,Brc1cccc(Nc2ncnc3ccc(NC(=O)CCCN4CCCCC4)cc23)c1,7.87
2345,CHEMBL334173,COc1cccc(Nc2ncnc3cc(N)ncc23)c1,6.89
2346,CHEMBL515598,N(c1ccc(cc1)c2nc3ccccc3s2)c4ncnc5[nH]cnc45,5.11
2347,CHEMBL474543,Clc1ccc2c(Nc3ccc(cc3)c4nc5ccccc5s4)ccnc2c1,5.28
2348,CHEMBL443906,N(c1cccc(c1)c2nc3ccccc3s2)c4ncnc5[nH]cnc45,5.77
2349,CHEMBL3088222,Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccccc2O)\c3ccc(Br)cc3,5.59
2350,CHEMBL3088224,Cc1ccc(cc1)C(=O)N\N=C(\Cn2c(C)ncc2[N+](=O)[O-])/c3ccc(Br)cc3,5.21
2351,CHEMBL3088225,Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccccc2)\c3ccc(Br)cc3,5.0
2352,CHEMBL2442320,COc1cc(OC)c2C(=O)N(C=Cc2c1)c3ccc(F)c(Cl)c3,5.26
2353,CHEMBL214868,COc1cc2CNc3c(Nc4cccc(Cl)c4F)ncnc3Oc2cc1OC,6.52
2354,CHEMBL157084,CS(=O)(=O)CCNc1nc(cs1)c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,7.46
2355,CHEMBL344177,Cl\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.7
2356,CHEMBL136178,CC(=O)\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.98
2358,CHEMBL2385976,CCOc1cc(c(cc1NC(=O)c2ccc(CN3CCN(C)CC3)cc2)C(=O)Nc4ccc(OCc5ccccn5)c(Cl)c4)[N+](=O)[O-],6.05
2359,CHEMBL2087356,Brc1cccc(Nc2ncnc3cc4OCCOCOCOCCOc4cc23)c1,8.3
2360,CHEMBL116853,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,4.05
2361,CHEMBL2087356,Brc1cccc(Nc2ncnc3cc4OCCOCOCOCCOc4cc23)c1,7.3
2362,CHEMBL2029425,COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCC(CC5)N(C)C,8.45
2363,CHEMBL113863,CN1C(=O)C(=Cc2cnc(NCCCCCC(=O)O)nc12)c3c(Cl)cccc3Cl,6.0
2364,CHEMBL137082,Brc1cccc(Nc2ncnc3cnc(cc23)N(CCCN4CCOCC4)C(=O)C=C)c1,8.57
2365,CHEMBL355019,COC(=O)CN1CCC(C1)n2cc(c3cccc(O)c3)c4c(N)ncnc24,6.13
2366,CHEMBL2437468,COc1cc(ccc1Nc2ncc3N=CC(=O)N(c4ccc(NC(=O)C=C)cc4)c3n2)N5CCN(C)CC5,6.4
2367,CHEMBL341319,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.59
2368,CHEMBL83838,COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c4ccccc14,4.75
2369,CHEMBL127041,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.62
2370,CHEMBL82214,Cn1c(SSc2c(CCCC(=O)O)c3ccccc3n2C)c(CCCC(=O)O)c4ccccc14,5.08
2371,CHEMBL309765,CN1C(=S)C(CCC(=O)O)c2ccccc12,5.17
2372,CHEMBL125550,Nc1cc2ncnc(Nc3cccc(I)c3)c2cn1,6.58
2373,CHEMBL123322,Nc1cc2ncnc(Nc3cccc(O)c3)c2cn1,7.16
2374,CHEMBL293889,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4cc(Cl)ccc4n2C)c(C(=O)Nc5ccccc5)c6cc(Cl)ccc16,5.37
2375,CHEMBL160303,CS(=O)(=O)CCNc1nc(cs1)c2ccc3ncnc(Nc4ccc5c(cnn5Cc6ccccc6)c4)c3c2,7.15
2376,CHEMBL309625,NC(=C(C#N)C#N)\C(=C\c1ccc(O)c(c1)[N+](=O)[O-])\C#N,4.22
2377,CHEMBL293986,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4c(Cl)cccc4n2C)c(C(=O)Nc5ccccc5)c6c(Cl)cccc16,4.0
2378,CHEMBL293250,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4cc(O)ccc4n2C)c(C(=O)Nc5ccccc5)c6cc(O)ccc16,4.39
2380,CHEMBL269620,CS(=O)(=O)CCNc1nc(cs1)c2ccc3ncnc(Nc4ccc(OCc5cccc(c5)C(F)(F)F)cc4)c3c2,6.27
2381,CHEMBL3233788,CSC1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,7.75
2384,CHEMBL116525,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CC,6.04
2385,CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN4CCOCC4,4.87
2388,CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.0
2389,CHEMBL205765,CC(=O)Nc1cccc(n1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3,7.04
2390,CHEMBL190651,COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,5.0
2391,CHEMBL190651,COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,4.3
2392,CHEMBL190567,COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,5.3
2393,CHEMBL3221560,Cl.CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,6.0
2394,CHEMBL190094,CN(C)C\C=C\C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,8.4
2395,CHEMBL3218346,Brc1cccc(Nc2cc(Nc3cccc(NC(=O)C=C)c3)ncn2)c1,7.31
2397,CHEMBL25610,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN4CCOCC4,6.4
2398,CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.59
2399,CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.92
2400,CHEMBL203132,Nc1ccc2Oc3ncnc(Nc4cccc(Br)c4)c3NCc2c1,5.77
2402,CHEMBL3290142,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1C(=O)Nc3cnc(Nc4cccc(NC(=O)C=C)c4)nc3,7.96
2403,CHEMBL3290148,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1C(=O)Nc3cnc(Nc4cccc(NC(=O)CNC(=O)C=C)c4)nc3,8.15
2404,CHEMBL372112,CCOC(=O)c1cn2ncnc(Nc3ccc4[nH]ncc4c3)c2c1CC,7.3
2405,CHEMBL371863,CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC,6.7
2406,CHEMBL74645,OC(=O)c1cccc(Nc2ncnc3[nH]c4CCCCc4c23)c1,4.59
2407,CHEMBL179458,COc1cc2ncc(C#N)c(Nc3ccc(c(Cl)c3)n4ccnc4)c2cc1NC(=O)\C=C\CN(C)C,6.11
2412,CHEMBL120069,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c23)c1,6.89
2413,CHEMBL120069,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c23)c1,6.82
2414,CHEMBL3360602,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCn4ccnc4[N+](=O)[O-],9.11
2415,CHEMBL3360610,COc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCCCCCn4ccnc4[N+](=O)[O-],9.24
2416,CHEMBL3360613,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCn5ccnc5[N+](=O)[O-],7.92
2417,CHEMBL3360617,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn4ccnc4[N+](=O)[O-],9.31
2418,CHEMBL1203936,Cl.COc1cc2ncnc(Nc3cc(F)cc(c3)C(F)(F)F)c2cc1OC,7.72
2419,CHEMBL128468,OC(=O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.55
2420,CHEMBL419409,COc1ccc(cc1C(=O)c2ccc(Nc3ccc(F)cc3F)cc2)C#CC(C)(C)N,5.36
2421,CHEMBL301549,COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,6.58
2422,CHEMBL399735,COc1cc2ncnc(Nc3cccc(c3)C#Cc4ccccc4)c2cc1OC,6.04
2423,CHEMBL251498,Fc1ccc(Nc2ncnc3ccc(cc23)C#CCN4CCOCC4)cc1Cl,7.3
2425,CHEMBL2283255,Clc1ccc(NC(=O)\C=C\c2ccccc2)c(Cl)c1,4.79
2426,CHEMBL1204168,Cl.COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,6.68
2427,CHEMBL162981,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1,8.77
2428,CHEMBL425402,Fc1ccc(Nc2ncnc3Oc4ccccc4CNc23)cc1Cl,5.96
2429,CHEMBL247914,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6ccccn6)c4)c23)CC1,7.33
2430,CHEMBL391181,COc1cn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c2c1CN6CCC(N)CC6,7.4
2431,CHEMBL247104,OCCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.32
2432,CHEMBL393848,N[C@@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,7.22
2433,CHEMBL3221258,Cl.CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,6.0
2434,CHEMBL3297894,Cc1oc2nc(C)nc(Nc3ccc(F)c(Cl)c3)c2c1,7.52
2435,CHEMBL246356,CNc1ncnc(n1)c2cccnc2Oc3cc(NC(=O)c4cccc(OC(F)(F)C(F)F)c4)ccc3C,4.6
2437,CHEMBL1683967,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1\C=C(/F)\C(=O)NCCN4CCCC4,8.52
2438,CHEMBL312753,OCc1ccc(cc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2,9.0
2439,CHEMBL7775,CN(c1ccccc1)c2cc3C(=O)NC(=O)c3cc2Nc4ccccc4,5.06
2440,CHEMBL104153,COc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1,6.66
2442,CHEMBL135142,FC(F)(F)\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.76
2443,CHEMBL136058,Brc1cccc(Nc2ncnc3cnc(NC(=O)\C=C\C(=O)NCCCN4CCOCC4)cc23)c1,9.09
2444,CHEMBL3221259,Cl.CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,5.19
2445,CHEMBL53777,CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,7.66
2446,CHEMBL325589,CN1C(=O)C(=Cc2cnc(Nc3cccnc3)nc12)c4c(Cl)cccc4Cl,6.29
2447,CHEMBL247127,C(OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc5cccnc5)c3)c12)[C@@H]6CNCCO6,6.09
2449,CHEMBL202970,COc1cc2CNc3c(Nc4ccc(F)c(Cl)c4)ncnc3Oc2cc1OC,5.92
2450,CHEMBL118205,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2oc3ccccc3n2)c1O,5.22
2451,CHEMBL332879,Nc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cn1,5.0
2452,CHEMBL516487,COC(=O)c1c(N)ncnc1Nc2ccc(OCc3ccccc3)c(Cl)c2,7.27
2453,CHEMBL138940,Fc1ccc(Nc2ncnc3cnc(NC(=O)\C=C\C(=O)NCCCN4CCOCC4)cc23)cc1Cl,9.21
2454,CHEMBL399438,N#Cc1cnc2cc(ccc2c1N[C@@H]3C[C@H]3c4ccccc4)c5ccc(CN6CCOCC6)cc5,6.63
2455,CHEMBL245800,NCc1ccc(cc1)c2ccc3ncc(C#N)c(N[C@@H]4C[C@H]4c5ccccc5)c3c2,5.68
2457,CHEMBL52197,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.45
2458,CHEMBL441083,Cc1cccc(Nc2ncnc3ccccc23)c1,6.04
2459,CHEMBL3263961,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(c4)c5cnn(C)c5)cc3F)ccnc2cc1OCCCN6CCOCC6,5.86
2460,CHEMBL36967,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,8.32
2461,CHEMBL3221554,Cl.CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,6.05
2462,CHEMBL96489,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,6.79
2463,CHEMBL53062,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.58
2464,CHEMBL53121,Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.9
2465,CHEMBL270924,Nc1c(F)cccc1Nc2ncnc3ccncc23,6.07
