,mol_id,smiles,pIC50
2806,CHEMBL3823189,COc1cc(\C=C\C(=O)OCCCc2ccc(O)cc2)cc(OC)c1O,5.04
2807,CHEMBL2323771,Cc1nccc(CNS(=O)(=O)Cc2ccc3C=Cc4ncc(cc4C(=O)c3c2)c5cnn(C)c5)n1,8.52
2808,CHEMBL2324124,Cn1cc(cn1)c2cnc3C=Cc4ccc(CS(=O)(=O)N[C@@H]5CCCC[C@H]5N)cc4C(=O)c3c2,7.85
2809,CHEMBL3824070,COc1cc(\C=C\C(=O)OCc2ccc(N)nc2)cc(OC)c1O,5.28
2810,CHEMBL2323778,Cn1cc(cn1)c2cnc3C=Cc4ccc(CS(=O)(=O)NCC5CCCCN5)cc4C(=O)c3c2,7.17
2811,CHEMBL2323777,Cn1cc(cn1)c2cnc3C=Cc4ccc(CS(=O)(=O)NCc5cccc[n+]5[O-])cc4C(=O)c3c2,8.7
2812,CHEMBL3651422,CC(c1c(F)cc2ncccc2c1F)c3nnc4ncc(nn34)\C(=N\OCCO)\C,7.92
2813,CHEMBL3651416,C[C@H](c1c(F)cc2ncccc2c1F)c3nnc4ccc(nn34)\C(=N\OC(=O)N)\C,9.32
2815,CHEMBL3823377,COc1cc(\C=C\C(=O)OCCc2ccc(O)c(N)c2)cc(OC)c1O,4.94
2816,CHEMBL3822893,COc1cc(CCCOC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,5.12
2817,CHEMBL3899656,CN1C=C(C=C(C(=O)Nc2ccc(Oc3ccncc3c4cccnc4)c(F)c2)C1=O)c5ccc(F)cc5,6.97
2818,CHEMBL3950207,Brc1cc(cc2NC\C(=N/NC(=O)Cc3ccc4OCCc4c3)\c12)C(=O)NCCN5CCOCC5,9.15
2819,CHEMBL3800427,Clc1ccc(cc1Cl)c2cnc3nnc(Cc4ccc5ncccc5c4)n3n2,8.92
2820,CHEMBL3810063,CN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4[nH]cc(c5ccccc5)c34)c(F)c2)c6ccc(F)cc6,7.32
2821,CHEMBL3674521,C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)\C(=N\NC(=O)N)\C,9.7
2822,CHEMBL3674480,CC(=O)N\N=C(/C)\c1ccc2ncc(Cc3cc4cccnc4cc3F)n2n1,8.52
2823,CHEMBL3648259,OCCO\N=C\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,8.44
2824,CHEMBL3263969,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(c4)c5occc5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,5.57
2825,CHEMBL3414738,Fc1cc(cn2c(nnc12)C(F)(F)c3ccc4ncccc4c3)c5cscn5,8.15
2826,CHEMBL3660145,Nc1ncc2nnn(Cc3ccc4ncccc4c3)c2n1,7.4
2827,CHEMBL3651411,C\C(=N/OC1COC1)\c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,8.15
2828,CHEMBL489326,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)c2cc1OC,8.89
2829,CHEMBL2001019,OCCn1cc(cn1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,8.4
2830,CHEMBL489326,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)c2cc1OC,8.11
2831,CHEMBL3969959,COc1ccc(cc1)N2N=C(C(=O)Nc3ccc(Oc4ccncc4c5cccnc5)c(F)c3)c6ccccc6C2=O,7.05
2832,CHEMBL3894838,Fc1ccc(cc1)N2N=C(C(=O)Nc3ccc(Oc4ccncc4c5cccnc5)c(F)c3)c6ccccc6C2=O,7.29
2833,CHEMBL3983663,Fc1cc(NC(=O)C2=NN(c3ccccc3C(F)(F)F)c4ccccc4S2(=O)=O)ccc1Oc5ccncc5c6cccnc6,7.76
2834,CHEMBL3674537,CNC(=O)N(C)\N=C(/C)\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,6.16
2835,CHEMBL3674540,NC(=O)NNC(=N)c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,9.7
2836,CHEMBL3674541,NC(=O)N\N=C\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,9.52
2837,CHEMBL3674546,CC(c1ccc2c(cnn2C)c1)c3cnc4ccc(nn34)\C(=N\NC(=O)N)\C,7.77
2838,CHEMBL3674548,CC(=O)N\N=C(/C)\c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,9.4
2839,CHEMBL3674555,CC\C(=N/NC(=O)N)\c1ccc2ncc(Cc3cc4cnn(C)c4cc3F)n2n1,8.4
2840,CHEMBL1615181,O=C(CCc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(c4)C5CCNCC5)NCc6ccccn6,7.07
2841,CHEMBL3907382,COc1cc2c(Oc3ccc(NC(=O)c4cn(cn4)c5cc(C)ccc5C)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,7.51
2842,CHEMBL3674490,C\C(=N/NS(=O)(=O)C)\c1ccc2ncc(Cc3cc4cccnc4cc3F)n2n1,6.6
2843,CHEMBL3648252,C\C(=N/OCC(=O)N)\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,7.49
2844,CHEMBL3263971,CNC(=O)c1ccccc1Nc2nc(Nc3ccc4CCN(C)CC(C)c4c3)ncc2Cl,7.96
2845,CHEMBL3823470,COc1cc(\C=C\C(=O)OCCc2ccc(O)cc2)ccc1N,4.91
2846,CHEMBL3822722,COc1cc(\C=C\C(=O)OCCc2cc(OC)c(O)c(OC)c2)ccc1O,5.46
2847,CHEMBL3923500,CN1C(=O)N(N=C(C(=O)Nc2ccc(Oc3ccncc3c4cccnc4)c(F)c2)C1=O)c5ccc(F)c(Cl)c5,6.99
2848,CHEMBL2018882,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,5.64
2851,CHEMBL3907132,CN1CCC(=CC1)c2cnc(nc2)N3CCCC(Cn4nnc5ncc(nc45)c6cnn(C)c6)C3,8.52
2852,CHEMBL3582036,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cn(nc5C(F)(F)F)c6ccccc6)cc4F)c3s2,5.42
2853,CHEMBL1094718,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5C(F)(F)F)cc4F)c3s2,5.16
2854,CHEMBL3582037,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccc(F)cc6)c5C(F)(F)F)cc4F)c3s2,5.36
2855,CHEMBL3680042,CC1=NC(=C([N+]#[C-])C(C1C#N)c2oc3ccnc(N)c3c2)C,7.64
2856,CHEMBL3680043,CC1=NC(=C(C#N)C(C1[N+]#[C-])c2oc3ccnc(N)c3c2)C(F)F,7.43
2857,CHEMBL3680046,CC1=C(C#N)[C@H](C(=C2COCCN12)[N+]#[C-])c3oc4ccnc(N)c4c3,6.21
2858,CHEMBL3582441,OC(=O)CN1CCN(CC1)c2cc(ccn2)c3cnc4ccc(nn34)N5CCC[C@@H]5c6cccc(F)c6,5.37
2859,CHEMBL3593691,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(Cl)cc5)cc3F)ccnc2cc1OCCCN6CCC(C)CC6,8.25
2860,CHEMBL3593680,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccccc5)cc3F)ccnc2cc1OCCCN6CCOCC6,7.45
2861,CHEMBL2402848,CC(C)(C)[Si](C)(C)O[C@@H]1CC[C@H](CC1)n2cc(cn2)c3ccc4cn(Cc5ccc6ncccc6c5)nc4c3,4.72
2862,CHEMBL3609808,Cn1cnc(c1)c2cc3nccc(Oc4ccc(cc4F)N5CCc6c(cnn6c7ccccc7)C5=O)c3s2,7.24
2863,CHEMBL3890678,COc1ccccc1S(=O)(=O)\C=C\C(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)c(F)c2,8.25
2864,CHEMBL3648239,C\C(=N/O[C@@H]1CCNC1)\c2cnc3nnn(Cc4cc5cccnc5cc4F)c3n2,7.54
2865,CHEMBL3959366,Fc1ccc(cc1C#N)c2cnc3nnn(C[C@@H]4CN(CCO4)c5ncc(cn5)C6=CCNCC6)c3n2,8.7
2866,CHEMBL3955891,CC(=O)N1CCN(Cc2ccc(cc2)c3cnc(nc3)N4CCCC(Cn5nnc6ncc(nc56)c7cnn(C)c7)C4)CC1,8.15
2867,CHEMBL3651418,CC(N=O)c1ccc2nnc(Cc3c(F)cc4ncccc4c3F)n2n1,9.4
2868,CHEMBL3671318,CC(Cc1cc(F)ccc1F)NC2=C(C(=O)NC=C2)c3nc4cc5CN(CCN(C)C)C(=O)c5cc4[nH]3,5.7
2869,CHEMBL3753492,Cc1ccc(cc1)c2ccc(nc2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3,5.14
2870,CHEMBL3951223,CN1C(=O)N(N=C(C(=O)Nc2ccc(Oc3ccncc3c4cccnc4)c(F)c2)C1=O)c5c(Cl)cccc5Cl,7.25
2871,CHEMBL2376656,C[C@@H](OC1=CNC(=O)C(=C1)C(=O)Nc2cccc(CN3CCCCC3)c2)c4c(Cl)ccc(F)c4Cl,7.12
2872,CHEMBL3828170,CC(=CCC\C(=C\C[C@@H]1C[C@@]2(CC=C(C)C)C(=C(C(=O)c3ccc(OC(=O)C)c(OC(=O)C)c3)C(=O)[C@](CC=C(C)C)(C2=O)[C@@]1(C)CCC=C(C)C)O)\C)C,4.72
2873,CHEMBL1939489,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@H](CC4(C)C)NC(=O)COC)c3)ncc2Cl,7.43
2874,CHEMBL3287309,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)c(F)c3)n2)c1,7.88
2875,CHEMBL1939320,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)C(CC4(C)C)NC(=O)C(F)(F)F)c3)ncc2Cl.OC(=O)C(F)(F)F,7.8
2876,CHEMBL1939487,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@H](CC4(C)C)NC(=O)C(F)(F)F)c3)ncc2Cl,7.77
2877,CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,7.85
2879,CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,8.83
2880,CHEMBL601719,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,8.85
2881,CHEMBL3759336,CC(C)n1cc(cn1)c2cnc(Nc3cccc(CN4N=C(C=CC4=O)c5cnn(C)c5)c3)nc2,8.09
2882,CHEMBL2133806,Cn1cc(cn1)c2ccc3nnc(n3n2)C(F)(F)c4ccc5ncccc5c4,8.4
2883,CHEMBL4102463,CC1=CC(=O)N(N=C1C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)c5ccccc5C(F)(F)F,7.95
2884,CHEMBL4085528,CC1=CC(=O)N(N=C1C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)c5ccc(F)c(Cl)c5,7.38
2885,CHEMBL4082724,COc1cc2c(Oc3ccc(NC(=O)C4=Nc5ccccc5N(C4=O)c6ccc(F)cc6)cc3F)ccnc2cc1OCCCN7CCN(C)CC7,9.05
2886,CHEMBL4092858,COc1cc2c(Oc3ccc(NC(=O)C4=Nc5ccccc5N(C4=O)c6ccccc6F)cc3F)ccnc2cc1OCCCN7CCOCC7,8.35
2887,CHEMBL4090537,COc1cc2c(Oc3ccc(NC(=O)C4=Nc5ccccc5N(C4=O)c6ccccc6F)cc3F)ccnc2cc1OCCCN7CCC(C)CC7,7.88
2888,CHEMBL4095304,COc1cc2c(Oc3ccc(NC(=O)C4=Nc5ccccc5N(C4=O)c6ccc(F)cc6)cc3F)ccnc2cc1OCCCN7CCOCC7,8.63
2890,CHEMBL4066710,CC1=CC(=O)N(N=C1C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)c5cccc(F)c5,7.93
2891,CHEMBL3287305,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(Cl)cc5)cc3)n2)c1,7.49
2892,CHEMBL460702,CCOC1=C(C(=O)Nc2ccc(Oc3ccnc(N)c3Cl)c(F)c2)C(=O)N(C=C1)c4ccc(F)cc4,8.41
2893,CHEMBL1822792,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc2ccc3C=Cc4ncc(cc4C(=O)c3c2)c5cnn(C)c5,9.4
2894,CHEMBL3287313,COc1cccc(NC(=O)C2(CC2)C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(=O)(=O)C)c5)n4)c(F)c3)c1,6.17
2895,CHEMBL3263970,CNC(=O)c1ccccc1Nc2nc(Nc3ccc4CCN(C)CC(c5ccccc5)c4c3)ncc2Cl,7.68
2896,CHEMBL3938140,CC1=C(C#N)C(C(=C(N1)C(F)(F)F)C#N)c2ccc3[nH]nc(C)c3c2,9.0
2897,CHEMBL3947404,CCC(F)(F)C1=C(C#N)C(C(=C(C)N1)C#N)c2ccc3[nH]nc(C)c3c2,8.52
2898,CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,8.94
2899,CHEMBL3703998,Cn1cc(cn1)c2cc(F)c3nnc(Sc4ccc5ncc(NC6COC6)cc5c4)n3c2,8.1
2900,CHEMBL3357465,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)Cc4occc4)c3)ncc2Cl,6.2
2901,CHEMBL3360676,CN1CCC(CN2C(=O)Nc3c2nc(Oc4ccc(NC(=O)C5=CC=CN(C5=O)c6ccc(F)cc6)cc4F)c7cccnc37)CC1,5.54
2902,CHEMBL3775533,Fc1cc(NC(=O)c2nccc(n2)c3cccc(Cl)c3)ccc1Oc4ccnc5[nH]ccc45,5.66
2903,CHEMBL3774870,Fc1ccccc1n2nnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3)c2C(F)(F)F,7.97
2904,CHEMBL4104011,Nc1nccc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4cccc(F)c4)cc2F)n1,5.67
2905,CHEMBL4096249,Nc1nccc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4ccc(Cl)cc4)cc2F)n1,6.34
2906,CHEMBL4096166,Nc1cc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4cccc(F)c4)cc2F)ncn1,5.64
2907,CHEMBL4088444,Nc1cc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4ccc(Cl)cc4)cc2F)ncn1,6.56
2908,CHEMBL4075470,CC1=CC(=O)N(N=C1C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)c5ccccc5,7.74
2910,CHEMBL3920222,CN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)cc2)c5ccccc5,7.89
2911,CHEMBL2442113,CC(Sc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCOCC3)c4c(Cl)ccc(F)c4Cl,7.34
2912,CHEMBL2419662,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccccc4)cc3F)ccnc2cc1OCCCN5CCCC5,7.5
2913,CHEMBL4086090,Cc1ccc(NC(=O)C2(CC2)C(=O)Nc3ccc(Oc4ccnc(N)n4)c(F)c3)cc1,6.34
2914,CHEMBL2324116,CC(C(=O)N)c1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4,7.16
2915,CHEMBL2442115,CC(C)N1CCN(CC1)C(=O)c2ccc(cc2)c3cnc(N)c(SC(C)c4c(Cl)ccc(F)c4Cl)c3,6.62
2916,CHEMBL3608551,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5c7cccnc7)cc4F)c3s2,8.0
2917,CHEMBL3360188,Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4nc5N(CCN6CCNCC6)C(=O)Nc5c7ncccc47)c(F)c3)C2=O,5.7
2918,CHEMBL3785213,COc1ccc2c(OCCN3C(=O)Oc4cc(N)ccc34)ccnc2c1,8.01
2919,CHEMBL3357440,CNC(=O)[C@H]1[C@H]2C[C@H](C=C2)[C@H]1Nc3nc(Nc4cccc(NC(=O)CN)c4)ncc3Cl,7.47
2920,CHEMBL3357454,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4C[C@@H](C)O[C@@H](C)C4)c3)ncc2Cl,6.83
2921,CHEMBL3357455,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CCNCC4)c3)ncc2Cl,7.5
2922,CHEMBL3357462,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CC5CC4CC5O)c3)ncc2Cl,6.95
2923,CHEMBL3828522,CC(=CCC\C(=C\C[C@@H]1C[C@@]2(CC=C(C)C)C(=O)C3=C(OC4C=C(O)C(=O)C=C4C3=O)[C@](CC=C(C)C)(C2=O)[C@@]1(C)CCC=C(C)C)\C)C,5.17
2924,CHEMBL3674501,CN(\N=C(/C)\c1ccc2ncc(C(O)c3c(F)cc4ncccc4c3F)n2n1)C(=O)N,7.62
2925,CHEMBL3674511,C\C(=N/NC(=O)CN1CCOCC1)\c2ccc3nnc(n3n2)C(F)(F)c4ccc5ncccc5c4,6.65
2926,CHEMBL3674528,C\C(=N/NC(=O)CN1CCOCC1)\c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,7.7
2927,CHEMBL3674494,C\C(=N/NC(=O)N)\c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,8.7
2928,CHEMBL3674498,C\C(=N/NC(=O)N)\c1ccc2ncc(C(O)c3ccc4ncccc4c3)n2n1,8.05
2929,CHEMBL3674523,CN(\N=C(/C)\c1ccc2nnc(n2n1)C(C)(C)c3ccc4ncccc4c3)C(=O)N,5.53
2930,CHEMBL2133806,Cn1cc(cn1)c2ccc3nnc(n3n2)C(F)(F)c4ccc5ncccc5c4,8.52
2931,CHEMBL3287596,COc1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)n2)cc1,7.28
2932,CHEMBL3651395,C\C(=N/OCCO)\c1ccc2nnc(Cc3c(F)cc4ncccc4c3F)n2n1,8.33
2933,CHEMBL3651420,C[C@H](c1cc2cccnc2cc1F)c3cnc4ccc(nn34)\C(=N\OCCO)\C,6.93
2934,CHEMBL3810279,O=C(C1CCCCC1)N2CCN(CC2)c3nnc4nncn4n3,5.1
2935,CHEMBL3608550,COc1cccc(c1)c2c(cnn2c3ccccc3)C(=O)Nc4ccc(Oc5ccnc6cc(sc56)c7cn(C)cn7)c(F)c4,6.52
2936,CHEMBL4076438,CC(c1c(F)cc2ncc(cc2c1F)c3cnn(C)c3)n4nnc5ncc(nc45)c6ccncc6,9.3
2937,CHEMBL4083235,CC(c1cc2cc(cnc2cc1F)c3cnn(C)c3)n4nnc5ncc(nc45)c6cnn(C)c6,9.15
2938,CHEMBL3334556,OCCn1cc(cn1)c2cnc3nnn(Cc4c[nH]c5ncccc45)c3n2,8.3
2940,CHEMBL3221111,CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)C#N)c3c2)C(F)(F)F,7.63
2941,CHEMBL3822765,COc1cc(\C=C\C(=O)OCc2ccc(O)cc2)cc(OC)c1O,5.08
2942,CHEMBL3651421,C[C@@H](c1cnc2ccc(nn12)\C(=N\OCCO)\C)c3c(F)cc4ncccc4c3F,7.0
2943,CHEMBL518060,CC(C)C\C=C\[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)C(=O)CC[C@]12C,4.32
2944,CHEMBL1927769,Cc1cc(C)cc(CC(=O)N[C@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)c4cn5c6ccccc6sc5n4)c1,6.25
2945,CHEMBL3786136,COCCOc1ccc2c(OCCN3C(=O)Oc4cc(C)ccc34)ccnc2c1,8.46
2946,CHEMBL3608549,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5c7ccccn7)cc4F)c3s2,5.91
2947,CHEMBL3608547,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5c7ccccc7F)cc4F)c3s2,5.96
2948,CHEMBL3608545,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cn(nc5c6ccccc6)c7ccccc7)cc4F)c3s2,5.68
2949,CHEMBL3608544,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5c7ccccc7)cc4F)c3s2,6.13
2950,CHEMBL3648228,C\C(=N/OCCO)\c1ccc2ncc(Cc3c(F)cc4ncccc4c3F)n2n1,8.17
2951,CHEMBL3819608,Cn1cc(cn1)c2cc(F)c3nnc(Sc4ccc5ncc6N(CCOc6c5c4)C(=O)C7CC7)n3c2,7.37
2952,CHEMBL3703577,CC1=C(C#N)C(C(=C(N1)c2ccc(F)cc2)[N+]#[C-])c3ccc4[nH]nc(C)c4c3,7.82
2953,CHEMBL3582283,Fc1cc(cn2c(Cc3ccc4ncccc4c3)cnc12)c5ccc(nc5)C#N,8.25
2954,CHEMBL2431828,C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5ccccc5C#N,8.3
2955,CHEMBL3593886,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(F)c(F)c5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.24
2956,CHEMBL3593885,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(F)c(F)c5)cc3F)ccnc2cc1OCCCN6CCC(C)CC6,8.13
2957,CHEMBL3593883,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(Br)cc5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,7.88
2958,CHEMBL3594104,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccccc5Cl)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.54
2959,CHEMBL3593888,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(F)c(Cl)c5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.29
2960,CHEMBL2401831,CNC(=O)N1CCC(=CC1)c2coc3c(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)ncc23,6.55
2961,CHEMBL2401824,C[C@@H](Oc1c(N)ncc2c(coc12)c3ccncc3)c4c(Cl)ccc(F)c4Cl,6.58
2962,CHEMBL2431840,N#Cc1ccc(cc1)c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2,7.36
2963,CHEMBL3651392,C\C(=N/OCc1ccccc1)\c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2,6.36
2964,CHEMBL3764158,COc1cc2c(Oc3ccc(NC(=S)N\N=C\c4ccccc4)cc3F)ccnc2cc1OCCCN5CCCCC5,8.05
2965,CHEMBL3651413,CC(N=O)c1cnc2nnn(C(C)c3c(F)cc4ncccc4c3F)c2n1,7.77
2967,CHEMBL505896,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccccc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,8.05
2968,CHEMBL1803005,CS(=O)(=O)Nc1ccc2CCc3ncc(cc3C(=O)c2c1)c4ccccc4,5.64
2969,CHEMBL2401813,C[C@@H](Oc1c(N)ncc2c(coc12)c3cnn(c3)C4CCNCC4)c5c(Cl)ccc(F)c5Cl,6.39
2970,CHEMBL2401811,CC(Oc1c(N)ncc2c(coc12)c3cnn(c3)C4CCNCC4)c5c(Br)ccc(F)c5Cl,7.05
2971,CHEMBL2401828,C[C@@H](Oc1c(N)ncc2c(coc12)C3=CCN(CC3)C(=O)C)c4c(Cl)ccc(F)c4Cl,6.5
2972,CHEMBL2032031,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(O)CN)N(C4=O)c5ccccc5)cc3F)ccnc2c1,7.2
2974,CHEMBL3780761,COc1cc2c(Oc3ccc(NC(=O)C4=C(Cl)c5ccccc5N(C4=O)c6ccc(F)cc6)cc3F)ccnc2cc1OCCCN7CCOCC7,8.27
2977,CHEMBL3781197,COc1cc2c(Oc3ccc(NC(=O)C4=C(Cl)c5ccccc5N(C4=O)c6ccc(F)cc6)cc3F)ccnc2cc1OCCCN7CCCCC7,7.91
2979,CHEMBL3822800,COc1cc(CCOC(=O)\C=C\c2cc(OC)c(O)c(OC)c2)ccc1O,6.0
2980,CHEMBL3774523,Cc1c(nnn1c2ccc(F)cc2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,7.89
2982,CHEMBL1939494,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@H](CC4(C)C)NC(=O)OC)c3)ncc2Cl,7.62
2983,CHEMBL1939485,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)C(CC4(C)C)NC(=O)OC)c3)ncc2Cl.OC(=O)C(F)(F)F,7.7
2984,CHEMBL1939488,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@@H](CC4(C)C)NC(=O)COC)c3)ncc2Cl,7.47
2988,CHEMBL3764241,COc1ccc(\C=N\NC(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCCCC5)c(OC)cc34)c(F)c2)cc1,7.87
2989,CHEMBL3752217,Cc1ccc(cc1)c2ccnc(c2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,5.28
2990,CHEMBL3414915,COc1cnc2ccc(cc2c1)C(F)(F)c3nnc4c(F)cc(cn34)c5cnn(C)c5,7.89
2991,CHEMBL3639470,CCO\N=C(/C)\c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,7.14
2992,CHEMBL3648227,CO\N=C(/C)\c1ccc2ncc(Cc3c(F)cc4ncccc4c3F)n2n1,8.74
2993,CHEMBL3648233,CC(c1ccc2c(cnn2C)c1)c3cnc4ccc(nn34)\C(=N\OCCO)\C,7.26
2994,CHEMBL3648235,CO\N=C(/C)\c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,8.14
2995,CHEMBL3648236,C\C(=N/OC(C)(C)CO)\c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,7.34
2998,CHEMBL3263960,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(c4)c5cocc5)cc3F)ccnc2cc1OCCCN6CCOCC6,6.01
2999,CHEMBL3260961,Nc1nccc(Oc2ccc(NC(=O)C3(Cl)CCCN(C3=O)c4ccc(F)cc4)cc2F)c1Cl,7.09
3001,CHEMBL1766507,CN1CCN(CC1)c2cnc3cccc(OCc4cccc(c4)[N+](=O)[O-])c3c2,6.85
3002,CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,9.4
